"pair_id","pair_label","source_group","family","genus","n_sequences","n_species","n_pair_scorable","pair_scorable_fraction","forward_median_penalty","reverse_median_penalty","pair_median_penalty","pair_p90_penalty","perfect_match_fraction_among_scorable","terminal_3_mismatch_fraction_among_scorable"
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Dynastes",1,1,1,1,266.55,172.15,438.7,438.7,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Euchirus",1,1,1,1,502.3,12.05,514.35,514.35,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Eudicella",1,1,1,1,320.25,222.35,542.6,542.6,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Gametis",1,1,1,1,364.57,222.35,586.92,586.92,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Gymnopleurus",1,1,1,1,246.35,103.05,349.4,349.4,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Kibakoganea",2,2,2,1,354.75,291.125,645.875,650.455,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Mimela",1,1,1,1,242.8,54.7,297.5,297.5,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Onthophagus",1,1,1,1,100.4,103.05,203.45,203.45,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Oryctes",2,2,2,1,451,192.45,643.45,689.45,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Popillia",10,1,10,1,265.55,41.85,307.4,307.4,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Scarabaeidae","Trichogomphus",1,1,1,1,445.4,6.95,452.35,452.35,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Silphidae","Silpha",1,1,1,1,4.3,133.15,137.45,137.45,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Silvanidae","Macrohyliota",1,1,1,1,5.6,280.95,286.55,286.55,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Staphylinidae","Anotylus",1,1,1,1,42.02,77.35,119.37,119.37,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Staphylinidae","Anthobium",1,1,0,0,,18.7,,,,
"ZBJ_ART","ZBJ-Art","Coleoptera","Staphylinidae","Creophilus",1,1,1,1,19.62,100.4,120.02,120.02,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Staphylinidae","Rugilus",1,1,1,1,100.3,169.8,270.1,270.1,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Anaedus",1,1,1,1,89.55,37.05,126.6,126.6,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Blaps",1,1,1,1,117.05,6.45,123.5,123.5,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Cteniopinus",1,1,1,1,60.2,18.7,78.9,78.9,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Machla",1,1,1,1,89.55,5.1,94.65,94.65,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Opatrum",2,2,2,1,93.775,123.125,216.9,233.46,0,0.5
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Pelecyphorus",1,1,1,1,247.7,107.35,355.05,355.05,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Strongylium",1,1,1,1,77.9,30.1,108,108,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Tenebrio",4,2,4,1,52.1,30.1,82.2,204.21,0,0.25
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Tribolium",1,1,1,1,170.9,48.3,219.2,219.2,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Tenebrionidae","Ulomoides",1,1,1,1,107.7,6.95,114.65,114.65,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Tetratomidae","Penthe",1,1,1,1,84.9,199.9,284.8,284.8,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Tetratomidae","Tetratoma",1,1,1,1,108.75,176.75,285.5,285.5,0,1
"ZBJ_ART","ZBJ-Art","Coleoptera","Trogidae","Omorgus",1,1,1,1,457.4,11.75,469.15,469.15,0,0
"ZBJ_ART","ZBJ-Art","Coleoptera","Vesperidae","Philus",1,1,1,1,108.3,177.65,285.95,285.95,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Actaletidae","Spinactaletes",1,1,1,1,215.24,280.95,496.19,496.19,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Bourletiellidae","Bourletiella",1,1,1,1,122.4,92.35,214.75,214.75,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Dicyrtomidae","Dicyrtomina",2,2,2,1,205.475,109.025,314.5,366.22,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Dicranocentrus",1,1,1,1,282,312.05,594.05,594.05,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Drepanosira",1,1,1,1,282.15,276.65,558.8,558.8,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Homidia",2,2,2,1,122.625,175.975,298.6,346.12,0,0.5
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Lepidocyrtus",1,1,1,1,163.9,304.07,467.97,467.97,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Seira",5,4,5,1,78.65,107.35,183.3,238.5,0,0.2
"ZBJ_ART","ZBJ-Art","Collembola","Entomobryidae","Sinella",1,1,1,1,78.65,110.2,188.85,188.85,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Hypogastruridae","Ceratophysella",1,1,1,1,155.35,250.25,405.6,405.6,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Hypogastruridae","Gomphiocephalus",1,1,1,1,96.45,110.55,207,207,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Ballistura",1,1,1,1,89.75,254.62,344.37,344.37,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Cryptopygus",3,2,3,1,138.59,153.6,231,364.64,0,0.666666666666667
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Folsomia",3,1,3,1,94.05,142.05,236.1,424.332,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Folsomotoma",1,1,1,1,141.69,95.65,237.34,237.34,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Isotomurus",1,1,1,1,150.2,18.7,168.9,168.9,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Kaylathalia",1,1,1,1,81.55,126.25,207.8,207.8,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Metisotoma",1,1,1,1,187.25,329.72,516.97,516.97,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Proisotoma",1,1,1,1,200.6,58.05,258.65,258.65,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Isotomidae","Semicerura",1,1,1,1,167.2,35.2,202.4,202.4,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Anurida",2,2,2,1,285.535,146.56,432.095,463.819,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Australonura",1,1,1,1,714.35,341.65,1056,1056,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Bilobella",1,1,1,1,237.4,227.37,464.77,464.77,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Friesea",3,3,3,1,297.5,187.15,461.55,508.51,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Lobella",2,1,2,1,268.75,181.55,450.3,450.3,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Megalanura",1,1,1,1,109.34,103.05,212.39,212.39,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Pseudachorutes",1,1,1,1,245.9,121.45,367.35,367.35,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neanuridae","Yuukianura",1,1,1,1,272.87,218.05,490.92,490.92,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Neelidae","Megalothorax",1,1,1,1,122.89,18.7,141.59,141.59,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Oncopoduridae","Oncopodura",1,1,1,1,118.85,205.25,324.1,324.1,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Onychiuridae","Allonychiurus",1,1,1,1,261.75,84.9,346.65,346.65,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Onychiuridae","Bionychiurus",1,1,1,1,378.1,100.4,478.5,478.5,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Onychiuridae","Orthonychiurus",1,1,1,1,582.05,248.9,830.95,830.95,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Onychiuridae","Tetrodontophora",1,1,1,1,467.7,10.75,478.45,478.45,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Orchesellidae","Orchesella",3,3,3,1,170.6,203,373.6,485.56,0,0.666666666666667
"ZBJ_ART","ZBJ-Art","Collembola","Paronellidae","Cyphoderus",3,3,3,1,189.15,159.4,357.95,376.11,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Paronellidae","Salina",1,1,1,1,174.15,94.92,269.07,269.07,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Sminthuridae","Allacma",1,1,1,1,367.99,105.82,473.81,473.81,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Sminthuridae","Sminthurus",1,1,1,1,148.2,103.05,251.25,251.25,0,1
"ZBJ_ART","ZBJ-Art","Collembola","Tomoceridae","Aphaenomurus",1,1,1,1,82.2,112.15,194.35,194.35,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Tomoceridae","Tomocerus",1,1,1,1,78.65,100.4,179.05,179.05,0,0
"ZBJ_ART","ZBJ-Art","Collembola","Tullbergiidae","Tullbergia",2,2,2,1,676.04,175.125,851.165,1064.065,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Andrenidae","Andrena",1,1,1,1,609.95,59.05,669,669,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Apis",57,4,57,1,831.34,62.2,893.54,894.96,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Bombus",4,3,4,1,555.525,161.85,727.425,782.8,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Melipona",2,2,2,1,809.975,72.1,882.075,1006.575,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Scaptotrigona",2,2,2,1,598.45,92.1,690.55,710.63,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Tetragonisca",1,1,1,1,598.45,241.9,840.35,840.35,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Apidae","Tetragonula",1,1,1,1,801.45,229.55,1031,1031,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Argidae","Aprosthema",1,1,1,1,242.8,5.1,247.9,247.9,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Athaliidae","Athalia",3,2,3,1,145.1,117.25,262.35,342.23,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Bethylidae","Sclerodermus",1,1,1,1,111.9,51.3,163.2,163.2,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Blasticotomidae","Blasticotoma",2,2,2,1,460.435,65.285,525.72,529.16,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Apanteles",1,1,1,1,107.35,174.9,282.25,282.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Aphidius",1,1,1,1,6.95,5.1,12.05,12.05,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Chelonus",1,1,1,1,29.35,270.2,299.55,299.55,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Cotesia",1,1,1,1,107.35,174.9,282.25,282.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Cyanopterus",1,1,1,1,249.75,180,429.75,429.75,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Fopius",1,1,1,1,272.2,50.2,322.4,322.4,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Meteorus",1,1,1,1,269.1,176.25,445.35,445.35,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Microplitis",1,1,1,1,29.35,169.8,199.15,199.15,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Braconidae","Spathius",1,1,1,1,400.7,105.5,506.2,506.2,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cephidae","Cephus",2,2,2,1,123.165,10.975,134.14,179.692,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cephidae","Janus",3,3,3,1,113.38,18.7,173.85,235.434,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cephidae","Syrista",1,1,1,1,32.15,5.1,37.25,37.25,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cephidae","Trachelus",2,2,2,1,78.74,53.135,131.875,133.607,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Ceraphronidae","Ceraphron",1,1,1,1,870.44,32.15,902.59,902.59,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Chalcididae","Haltichella",1,1,1,1,39.7,338.22,377.92,377.92,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cimbicidae","Abia",2,2,2,1,3.2,18.15,21.35,21.35,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cimbicidae","Cimbex",1,1,1,1,7.5,5.1,12.6,12.6,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cimbicidae","Leptocimbex",1,1,1,1,88.1,18.15,106.25,106.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cimbicidae","Odontocimbex",1,1,1,1,3.2,91.85,95.05,95.05,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Colletidae","Colletes",1,1,1,1,517.35,174.9,692.25,692.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Crabronidae","Philanthus",1,1,1,1,308.35,66.05,374.4,374.4,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cynipidae","Andricus",1,1,1,1,107.35,164.2,271.55,271.55,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cynipidae","Latuspina",1,1,1,1,6.95,54.3,61.25,61.25,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cynipidae","Lithosaphonecrus",1,1,1,1,147.75,79.8,227.55,227.55,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cynipidae","Synergus",3,3,3,1,226.5,79.8,306.3,1115.5,0,0.333333333333333
"ZBJ_ART","ZBJ-Art","Hymenoptera","Cynipidae","Trichagalma",1,1,1,1,110.9,112.17,223.07,223.07,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Diprionidae","Augomonoctenus",1,1,1,1,33.3,32.6,65.9,65.9,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Diprionidae","Gilpinia",2,2,2,1,335.95,67.725,403.675,448.455,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Diprionidae","Nesodiprion",1,1,1,1,188.5,187.95,376.45,376.45,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Encyrtidae","Anagyrus",1,1,1,1,231.45,104.5,335.95,335.95,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Encyrtidae","Encyrtus",3,3,3,1,40.15,214.6,254.75,318.886,0,0.666666666666667
"ZBJ_ART","ZBJ-Art","Hymenoptera","Encyrtidae","Lamennaisia",1,1,1,1,53.55,223.5,277.05,277.05,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Encyrtidae","Ooencyrtus",1,1,1,1,40.15,157,197.15,197.15,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Encyrtidae","Psyllaephagus",1,1,1,1,96.7,212.82,309.52,309.52,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Eulophidae","Neotrichoporoides",1,1,1,1,42.15,224.1,266.25,266.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Eupelmidae","Anastatus",1,1,1,1,10.15,191.42,201.57,201.57,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Eurytomidae","Eurytoma",1,1,1,1,84.05,72.1,156.15,156.15,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Figitidae","Leptopilina",1,1,1,1,179.85,223.42,403.27,403.27,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Acropyga",1,1,1,1,562.05,172.5,734.55,734.55,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Aphaenogaster",2,2,2,1,696.275,168.96,865.235,947.063,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Atta",1,1,1,1,767.65,112.3,879.95,879.95,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Buniapone",1,1,1,1,734.4,105.7,840.1,840.1,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Dolichoderus",2,1,2,1,526.075,166.82,692.895,722.595,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Ectomomyrmex",1,1,1,1,756.95,224.1,981.05,981.05,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Lasius",1,1,1,1,808.9,293.3,1102.2,1102.2,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Lepisiota",2,1,2,1,756.95,78.55,835.5,835.5,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Monomorium",2,2,2,1,762.02,82.05,844.07,854.326,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Mycetophylax",1,1,1,1,743.05,204.35,947.4,947.4,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Ochetellus",1,1,1,1,491.75,67,558.75,558.75,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Paraponera",1,1,1,1,799,147.3,946.3,946.3,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Pheidole",3,3,3,1,496.05,112.3,608.35,726.854,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Polyrhachis",2,1,2,1,532.095,195.375,727.47,838.054,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Pseudomyrmex",2,2,2,1,748.665,123.5,872.165,877.193,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Solenopsis",2,2,2,1,553.275,114.825,668.1,696.34,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Stenamma",1,1,1,1,3509.18,331.72,3840.9,3840.9,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Tapinoma",1,1,1,1,585.74,282.1,867.84,867.84,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Temnothorax",1,1,1,1,636.85,288.55,925.4,925.4,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Formicidae","Tetramorium",1,1,1,1,812.85,243.25,1056.1,1056.1,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Ibaliidae","Ibalia",1,1,1,1,12.55,114.82,127.37,127.37,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Ichneumonidae","Agriotypus",1,1,1,1,59.45,111.95,171.4,171.4,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Ichneumonidae","Scambus",1,1,1,1,83.5,169.8,253.3,253.3,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Megachilidae","Megachile",1,1,1,1,638.65,119.6,758.25,758.25,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Pamphiliidae","Acantholyda",1,1,0,0,,273.07,,,,
"ZBJ_ART","ZBJ-Art","Hymenoptera","Pelecinidae","Pelecinus",1,1,1,1,101.4,61.75,163.15,163.15,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Pteromalidae","Nasonia",2,1,2,1,77.8,52.425,130.225,132.805,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Scelionidae","Telenomus",1,1,1,1,453.8,18.15,471.95,471.95,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Anafenusa",1,1,1,1,59.1,55.3,114.4,114.4,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Cladiucha",1,1,1,1,3.2,40.3,43.5,43.5,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Conaspidia",4,4,3,0.75,3.2,0,3.2,34.4,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Dolerus",1,1,1,1,3.2,30.1,33.3,33.3,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Eriocampa",2,2,2,1,57.2,47.55,104.75,134.35,0,0.5
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Fenusa",1,1,1,1,34.5,140.2,174.7,174.7,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Fenusella",1,1,1,1,12.1,105.5,117.6,117.6,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Hoplocampa",1,1,0,0,,0,,,,
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Macrophya",1,1,1,1,118.2,105.5,223.7,223.7,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Megabeleses",1,1,1,1,3.2,49.75,52.95,52.95,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Metallus",1,1,1,1,51.75,11.75,63.5,63.5,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Nematus",1,1,1,1,226.75,5.1,231.85,231.85,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Neostromboceros",2,1,2,1,165.22,5.1,170.32,170.32,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Pristiphora",1,1,1,1,139.2,48.25,187.45,187.45,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Rocalia",1,1,1,1,7.5,11.55,19.05,19.05,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Siobla",1,1,1,1,163.05,5.1,168.15,168.15,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Tenthredinidae","Trichiocampus",1,1,0,0,,92.75,,,,
"ZBJ_ART","ZBJ-Art","Hymenoptera","Trichogrammatidae","Trichogramma",1,1,1,1,53.9,139.2,193.1,193.1,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Trigonalidae","Taeniogonalos",1,1,1,1,108.9,79.45,188.35,188.35,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Eustenogaster",1,1,1,1,77.9,174.9,252.8,252.8,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Parapolybia",3,3,3,1,54.5,85.4,135.6,239.88,0,0.333333333333333
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Polistes",2,2,2,1,42.3,140.2,182.5,244.1,0,0.5
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Rhynchium",1,1,1,1,220.85,70.9,291.75,291.75,0,0
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Vespa",5,4,5,1,510.2,74.75,584.95,653.77,0,1
"ZBJ_ART","ZBJ-Art","Hymenoptera","Vespidae","Vespula",1,1,1,1,484.8,181.35,666.15,666.15,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Adelidae","Nemophora",1,1,1,1,142.4,100.4,242.8,242.8,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Bombycidae","Bombyx",65,2,65,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Bombycidae","Rondotia",1,1,1,1,0,5.1,5.1,5.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Callidulidae","Callidula",1,1,1,1,50.2,128.07,178.27,178.27,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Cosmopterigidae","Meleonoma",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Cossidae","Endoxyla",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Chilo",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Herpetogramma",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Ostrinia",2,2,2,1,0,88.375,88.375,153.515,0,0.5
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Parotis",1,1,1,1,50.2,0,50.2,50.2,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Prophantis",1,1,1,1,22.4,5.1,27.5,27.5,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Pygospila",1,1,1,1,22.4,0,22.4,22.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Sinomphisa",1,1,1,1,22.4,18.5,40.9,40.9,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Crambidae","Syllepte",1,1,1,1,25.95,0,25.95,25.95,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Endromidae","Mustilia",1,1,1,1,0,5.1,5.1,5.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Endromidae","Oberthueria",2,2,2,1,0,47.55,47.55,81.51,0,0.5
"ZBJ_ART","ZBJ-Art","Lepidoptera","Epipyropidae","Epipomponia",1,1,1,1,34.15,39.55,73.7,73.7,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Asota",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Catocala",1,1,1,1,0,135.1,135.1,135.1,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Chrysopera",1,1,1,1,51.65,169.8,221.45,221.45,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Ercheia",1,1,1,1,0,100.4,100.4,100.4,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Hemichloridia",1,1,1,1,21.55,48.25,69.8,69.8,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Rusicada",1,1,1,1,0,6.45,6.45,6.45,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Singara",1,1,1,1,0,5.1,5.1,5.1,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Erebidae","Thyas",1,1,1,1,18.45,169.8,188.25,188.25,0,1
"ZBJ_ART","ZBJ-Art","Lepidoptera","Gelechiidae","Monochroa",1,1,1,1,19.62,11.75,31.37,31.37,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Gelechiidae","Phthorimaea",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Gelechiidae","Sitotroga",1,1,1,1,18.45,0,18.45,18.45,0,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Gelechiidae","Tuta",1,1,1,1,0,0,0,0,1,0
"ZBJ_ART","ZBJ-Art","Lepidoptera","Geometridae","Biston",1,1,1,1,130.5,0,130.5,130.5,0,0
